volume_cargo;weight;place_loading;place_unloading;fk_id_type_cargo;fk_id_flight
54;9179;LHcwEupaGmTS;xHMFzPX DgDrjLcsg;4;2230
81;6037;qGZXnqw;scER AdZoAcdZrqsBDtiyzskJhpF;1;2231
57;3754;YPVwLgMn fBILQXwpoKr;Bfug;4;2232
108;7465;PjJ;jwejSVUpRD;2;2233
62;9321;nPXmUnRNmJOvvVXYHarBDnnQH;OxQMToxCXoSJQdzSYWzzxtCI En;6;2234
101;8398;rD hsNhAKbsETWVSQDIZhdosB;rnQl;2;2235
101;6200;XOZehagvrUDXToPsW;RTcEqzKgPz;6;2236
83;7865;MBlKyga;CCiqsKtJmp hVLJktLSSYjwj;3;2237
55;8090;jeOYHdkHBmZid;cYazYaLLTrcLvN;4;2238
98;4885;fIiFdiogqEooebIyJPXw;cwVTWorwis;5;2239
103;9587;wagGvgTUI ObxXcHsa;yemgIuCdXBdwQaOwEXDPGXSL;6;2240
64;4029;OVjiLGDE  ;VDmxJtEpN eEiVXqEuy;3;2241
56;5893;KBXaz qAKKLfGJOcPeC;KxN XbAfQPjTAvhhkzzivNYkH kf;4;2242
94;6193;OFaPGvRDBeNjOTWghzIuwODjni;aCsZBCvIhvkhrjZmyYUpR;2;2243
85;9185;dHSPpoHosCiEShyhMXJ ltO;UhlawDvfuerStUj aa;5;2244
99;6119;CzjJEBfHpdMN vv;DwiDcHPmyelbZGWLHhdGNvFtO;6;2245
90;8816;BFTuQLROVZoFxM;RssvgndejFnfs;1;2246
100;7271;kIbxmqvArGXoKYyhhQ;tkvghuvg;1;2247
69;8942;lkYAmhtK ;UurGlaTlD bkFA;2;2248
70;9221;PCjOtca;pATsnyBPYasA;5;2249
99;6426;PW oykdn puuPsksIobdnlXbjgwJT;xUmKDNXdalbbLHIPD;4;2250
78;5401;GbXUu;FqAeKVciFLlhphP;4;2251
45;9513;KUKSQxakiVRfpeqKGIqIJPUZgTcIER;lemtvwxOcyAvlqEdf;2;2252
46;7069;TqwlqIxtlbQMRvmYuAuAzw;TJHvD;6;2253
63;4775;MaFzw;XwUcCODDQKhSklxMMHlyTrqzCT;3;2254
61;9015;eiQLhbD YVjQ;BcTuLhpoA uaFbdJmOKS;6;2255
74;9287;kCXNkOvq;NApcJxlNigDDDsZBeHB;2;2256
102;5302;nOnNpjpEKytzyI;AdslNBhMRxES FVEKlRKZMfVCuP;6;2257
53;9385;YOBLSQ;UBbTLQo VCFLSnakaAdapPNcwXVGt;5;2258
96;7693;rXcvzBMqyAsnUV;SOyCKiPCiEoZrEPtNPZHOfakv;1;2259
84;5238;dNLcQbah;sOsDhItHKWQj;5;2260
75;5747;bFiwwkILbzqh;eral;4;2261
78;3843;d jMMYgIahzTGEMvdDoHKZwF ;XhlrrS;5;2262
104;6566;LowzxzuyjXmME uEHeUVS;ZixFeIasGhtfqkgbbSZk;5;2263
108;8169;oFuPnbuWEGu;OCLXWndmcLrxU;4;2264
67;4060;RWytXzdnxJfSkxfcwQNM;tXN;1;2265
101;7851;DVTw;BMzOe;6;2266
99;7322;vxHdVWgYCSMUCbIIhxdvsPj;CkyUoiK ;5;2267
96;4209; tiDAgaxRCElxeJC;jYAysSRSzK;5;2268
98;4022;c pdVnBGS;ughBxGYThOBazzgh;2;2269
85;5578;yaTKKIHHyXDuy;IGdMUnQVPCSITHUwITFFEbDDCqGuSI;3;2270
47;9638;gSQrGdRs;cLXFerwYEZY;1;2271
99;6561;HxttRrZnrPFXKl;hnThohreyHpxhVDunrr;5;2272
55;6958;DGuwaByhjHE;pdUWLAtmAgPfKADP;6;2273
77;3591;SPtqdVphXMR;liCRPJWkjnctseEKyjyHP;1;2274
89;6553;dXfnjN ZzubBPfqpchahRrCdmtQhcf;otjhXoImedbsZxssfL;2;2275
69;9151;MKihOPGbUMeiZyLRMpcqhLy;QBo qBsewKdTFFLI;1;2276
66;3813;oxzchEuICtnAUmepRuREVFvJYlCBiv;izcyjcbLUPDLimeFwNUaQjb Nu;4;2277
78;8035;uqASuxtrCmBJgfUnpKrepQxb;oOEmAZnDNvfMErRXdbNY;5;2278
75;7766;frRndCc bihsnaueYecZ;b wkEbE;5;2279
102;9063;WCsLkHPEs;FKejJdMrqD izSDlFfkaFXsvqdn;3;2280
85;6461;h vXEkNMNSuOACMHt;fHdQKTPKXOcyObeKxmIuHmIeAENiy;1;2281
63;7092;weYMVHtCLp;RSfBXIsKdQQxZGSbFx;3;2282
92;8980;dsENnNUgGsYTwONNWrBJ;rPARIqZgxyKwVAhaOikClDYv;4;2283
44;9099;nuDQkyYufvzdUdwBHMrmKEVfrYHX;wxyPoSiwNdsEnXtxbHOqvoRxTbDh;6;2284
44;7059;Rr R jMEL;rUSPHrvUQfpOvBcXyk;4;2285
46;3513;kvwFaAWmNMBW;gYkLZkqzPZqAszIlTIJTSoC;3;2286
58;4072;PckiHDXVXFLyzAUzxjfrj;kZJViwOugTCps;5;2287
80;4791;RvwYRMfFbXCDnjiMA;VqUXRjb;2;2288
82;3808;tQJ;UOBDOhPvCDTJoGVAlqGmCylJW;5;2289
46;5865;DvcebctuUrcxkpUz y;zdVvKkUSuMnefLAtLAkGYRjpM OG;5;2290
83;5175;XFliJHPQZbkbjKRtgeXoDxktcQZRk;LsZxPSdCNzPxlnCSrEyHM;4;2291
89;8180;QNyfoUoWEJ GbcDDsNbdaDuzyEHz;fHM AQvLNGzqU FBaEtwlShzukpZMN;4;2292
52;5038;fPpQWVhEXpuRLdp YVRSdNgX;gPtgBnSKE;1;2293
55;9425;SsXFwNXrqIdhWjQUfllIDavhSJic;VKKGJgcPqHKixALTWLfYNkcOEMQvj;1;2294
56;8663;ZgAawoXsgPejY;fMyyyYHGDHajVbWohljrZM;4;2295
107;6298;bQnLnOJuKlRyxRJVLQojiSu;cvWXrsmdwUAnmuTTtmGbpGDzBR;2;2296
90;5772;oHK;EobTy;5;2297
82;5517;BiyUBoIVQnGhksdQ;ZHMKqyTLwHbnZmmGIKX;3;2298
53;5793;mcBdwdRLtrpfx WLo;ARswktoVjNH;1;2299
63;8212;aLZbldUn;LMDPwuznpizCvNL;1;2300
63;9799;eMlFLosLXNdqm;KSpUfq;6;2301
106;7054;ymKkmE;gskmDwqGhQMjeMJxexPWCr;2;2302
99;4168;lNKdMUEuQztdEw;vyqpAggHPzp;2;2303
106;8761;LWs;lmnOiCsNSCaxYrxIkDWKZyNGGIF;5;2304
99;6421;TkHfCKmColGhr;zOp  JJGKDfcubnFO suPoIjbsJdQp;2;2305
63;4463;QFOaIawMdbkE;KLcAyYGy;1;2306
51;9594;BJPqqXLECv;hPQrwiOGEOHG BwWDC;1;2307
58;7809;xinmiqpSHwRTNnBXESEjMsosYPdBIb;IEHvunmQCeVqSBZxtx;4;2308
89;5599;BmckygSsbuzzFbhtm;jRChSxLGBIqbZMKUxTrnts;2;2309
66;5167;PWvzp;dXKzJBlLin;3;2310
49;5433;fcUrRaUWtUQOgppYGIGNWXqVyk;JoXDcZeuw;2;2311
44;6807;YLA;JLAfwlIKZj;3;2312
91;4380;wrnqVdol bOGwvrmHLuCyKe;EssfdCfkLgBUJ;4;2313
45;6297;XqjNmcKjWlelfPGDLhLnxYnMLK;oNuUZbIMYFMtNTlLLxMosADBITjN;2;2314
108;4167;uIeFhgIaLxKmuqO;ScptTocsuIvzSFezi;5;2315
96;4938;CxF ZgQgVZGdjXfVzmfo;FORLU;6;2316
53;4304;nXDqgFHod;SZtp CKzOnzqsGswluVIststrT;4;2317
92;4873;kTh;zyQYTTO;6;2318
95;7857;eLuS;JmVUzEFNYNIPDygT;1;2319
90;9724;AFnZqDDISIleqXxA;MbYmhPBA;2;2320
98;4126;rcTPjYWTKWMSstoAqQnNMTsJ;szDp Hvvn;6;2321
63;9415; VJDrqSVykGVkelIac;BMGdEhILiYbbIxLWjYCzngFwZw;5;2322
59;8227;HxyQAweDrSgxkrnDQRSH;CxrIATkwUPNRIGXvrikfiXVc;1;2323
95;4249;vSdtmnopoLC zhKx;EvtzvAuW;1;2324
70;5033;IQ olHLrDNFcFGyduuHEsGgrqWY;sTCmzegCMwYXIeozhVWf JxfX ;1;2325
93;4450;ZehDgISkSjOQbN JDxhDa;mPRp;2;2326
105;8451;DdcWDZSbviglsASQYKloVusvvNrG;MtEyA VxAgmLJzNe;3;2327
104;5080;hqK;SclwKmfJJcK yvJuF Kehdnk;2;2328
55;9029;yQeRDI;QgITZpZSCdmdMpSVuRWHRlmeB;5;2329
88;9555;lnpbRk iJn dGZCP;sAtuepWryaeSGtFKuFBrvXsyU Zmnr;6;2330
104;9129;Vuj;WrjwYUXjKiblxeCt;5;2331
56;8305;DgqkhsCjxoBLsZLN;XMdpbIeAkrzRspoAPpcboUODwek;6;2332
94;6863;EOWhHDVFXxsj u Pk NKiGQUegmG;kWvZtgVggT oyOderXlgVYjX;6;2333
48;4426;qxROhOcnwkhzlzudCaEAaTJGGBueBs;vrPXvJKF;6;2334
108;8759;CrhhYktpggWYtzGFHOfPyD;HLSHDkfflQxKTaVHGZ Nc;1;2335
54;7643;JWOGSXiSGlLImNOgQHQxJSG;nxUynufH;1;2336
77;9172;jXOrT;OdvEAoaGWnonUxEOqJMUZZYqHzXuLF;3;2337
92;8958;hlbHIDVbJ;xfjsKxo ;4;2338
69;8973;XPily;vXdHKSfXGTvQracRwcbSKMraoaJMP;6;2339
52;3730;HCD lZTAeoh;zXoAzkkUCqEcqHAvZuSfk;5;2340
72;8965;xuJhjcrNQDktVSSaTQseTe;myMvhYoeawtrKjaAF;1;2341
64;6314;uusSK;dGxayjQaLpNjiMYKkxwWMf;4;2342
109;4983;ghsHg KeQJeJKjhqOV;XLWvVv;4;2343
46;6438;JhcoAqxAIMhosuANAwnYwPoLtngS;wuKqxJrKjHUDjFzd;6;2344
109;8735;VBydoviEWs;vvCJLnzuNLFxQxHMTn;2;2345
45;4086;ujhDHyqfsy;NJGgsmQZJ;3;2346
66;4790;JNUVQz yUsihtyGvDDsBRdEa;McCIfYhuZSMCPqXIsVjXtCc;6;2347
65;6448;EYtdmRtPczR;BfyuLuIYdWpAZH;5;2348
77;8199;aIymOGPVHFX;MlUzCAAxp;6;2349
44;8712;dIQL sIdv;GIXfWsWFdBlQmiLpIzsi;2;2350
91;9962;vUvGXP;icLbMNxbwUAAeFjfYzAIV;6;2351
83;4648;lImvppPomAgU; HFPyH ohdckfAGYhLdi;4;2352
77;6727;ErXFvPvof;BNuHYiYCVnTstjKYndwqKS;6;2353
93;6989;mAerFxqNJ OA yhHFNFzEapXbGkcrw;lByLgmEx;3;2354
48;9247;KZPZdZnhUhNRQLnvICMTjHijOyFM;WmMrYdlFmFDYeq;2;2355
47;4614;hk xpBIowqf;KiRgKANDXbqkJp PutDDnOZ;3;2356
89;4947;kDFtIHCzNYjl;A QNqprPbvSGcMpjhdvAxjJXQjB;3;2357
65;4550;XXTVWcP;emmEuIwEUiRGlQRsu;5;2358
96;6659;fHxtfyseDtntdaHSEtYhTLR;dUqgVtDS;3;2359
53;7469;fKtri BmVMDrq;JUWcvyOtuGrxabyKaZLvLdyXy;6;2360
50;7270;NcyrmFHREmzXz OhoNEDgCW;sWqkzw sHXTpFEOFhDPw SZcXtMolN;2;2361
100;8190;YxrxcPYvMnUnBMaxSYAEuYKU;yHLhnCuUPhNTxbbvUTxFwgwZF;5;2362
87;9492;zHEboFqFCwZnlYlndqviIlEUnl;CJDtNlq fQsCmtBfptgLPkI;1;2363
104;4386;czynD;jhco;6;2364
61;4602;jVtRFybQuBoRhRrOBp;FCGjr nUPDohOTFrMZkayRAUR;5;2365
67;8920;fATHFLLGzsMAremfExCISY;jamrhCFliStm;1;2366
92;9537;mBi;uSePokLLR;1;2367
89;3537;MDZgoqAmXOjfuAISbowMiYxiGb;LnX;4;2368
92;5621;skPYgwaly;MJu tWjcgDqDcFt;6;2369
101;4429;hsoAwyWD;goJRrAcvWRucew;5;2370
47;5425;ijO;KgJSumHAZmGvtGPinNjUATcVv;6;2371
68;5063;FYUFDjE;rqLAGyMBuTnGHcMkohdN qHTueugpO;2;2372
101;6765;BN AJnvXNhlxMBgbqnBOIS;DEEbYBOBWdZtZdmIiIiLoqOFtdK;4;2373
52;7426;DhUpqMTjQG ZtR isY NynHtPhTT;aff;3;2374
58;5194;CkicKqUijYjIiElWFhW;Rru;5;2375
84;6805;DkFDgqZ;gAazKhiNNJ;2;2376
70;3632;KYyaCUEbb;FOjLcYlA segPjKJPzFEppYWOTZ;3;2377
56;5260;xEgkUsUvaeppsa;IdNmTgsLdGUweqMnnrDcZQlqQ;4;2378
95;3811;GnCe;dfPjfCFnwWaKDWZxcjYebFToT;1;2379
80;8898;dKFT KwDEGyupugrIhRkTbvl;eiTOlUAANOpaGwJoJHKSH;3;2380
93;4338;arCqAAXPCUvHpMUOToAoDBTw;aneIPwhF;1;2381
49;6694;rpDBWPYYvEFnPGhgPwCCmYEbW;QCKJFFLjbjUfSqhwxBDg;1;2382
84;9577;SNVowrdoNLobcfmFP;drmI eM;1;2383
109;5571;IlBpLUMYADHAG;YmJxmqkqsKrqg;3;2384
101;4510;nSvewooTddAeagoZQg TFKqXUPvsA;WBRwBMGSsvHAATQPFPXbJgv;2;2385
59;9986;xviSjZiyUfRqtUZJ;lbccSEtErFHqSioIBVMnZbhR;3;2386
86;4019;dysqK xdr;JNHXNmdcEzkKQMRjYtvvovfj Q;2;2387
62;8998;cuqjUU pmHWGWlA;tNFaykmQmPLuaVuyZf;6;2388
78;7040;mApoCnpbTxMp;VeN;4;2389
53;8472;lLKxxT; wpKGDeLNvJHmSWjeWkDeLBv;1;2390
46;7708;owdpEbm;MOoLY;5;2391
101;4057;KWgIfoklCPVIeqZOfWhamHHTxdMf;FratSUd u;2;2392
107;7572;toajHB wNWQKf;b FdbuswsKwGbSUQB;1;2393
107;9423;aXO;fXmLrKkmRuoDiBJTK;3;2394
95;5839;XAqJURJVKmZz;CeixqihoMzxJjbNwskbXMpsOM;1;2395
101;8530;dwAoilEzHMU;Sjh;5;2396
98;5047;ZXmeoYcEAZXUudxAT;rUNBPjeoSudKaess;3;2397
75;9786;DQJPBp ZmRzIPfJYOE;czvlMeb;4;2398
68;8529;wWFg;id ;1;2399
104;4072;SoGLNeRCZaAzFTg;BbLiTREUuBMue;1;2400
69;6604;JmuMQaGynGkdw;RTwTe;2;2401
84;4767;Qhoc;rdm;2;2402
67;3780;fIrOq;MtEDFYgV;4;2403
95;8376;EXByDcyOUWRUV;fDbPsYKJVauHvvx;2;2404
69;8473;XuZMiQr;WOi;4;2405
69;6297;zbBWLRypjNq;UfJepnaxfdZTCRQKPxxoPbOu;1;2406
109;9696; viA; zJpJiLcxcMyHJJ;5;2407
81;7747;JetYeb;VShHKrOdvzbVTVFwJCkIeZwBe vmAT;5;2408
100;5693;PwIl Dq HQVFdSCiysCG;MYfYHyGjVrDiSeiEzlvnLNLA d;3;2409
61;5388;tPKBtmrw ikiGGBOVhfAuSdFXpgy;TchZaLoqxFljfkRIZB A;1;2410
107;9671;hQZDUBGXlosjMhg;lLbAjVqUfwyuLiRBZfMXs;4;2411
72;8248;VNB;s zoFYHdt;6;2412
106;8130;hdDtRihacvHt;UEYQs sCMZTxXlKFrSfavcsQjoG;3;2413
78;6793;ksGJ zIXPt;vvPOfnoaMrixHVqHLzUAxZpn;4;2414
103;8610;wZxUVWJaLnzBmVClNQeMbpb;QrxLMEFSqmqUvRH;2;2415
48;9529;Tnvpzl;RfRVAC;1;2416
46;5271;gaYrLINI;nBI;3;2417
44;9549;TXufhYIAXXfqAAAEwUmrV;KVrsvZKjSM;3;2418
81;6710;fELXMjhWyyOTKr;FQyamHqEEkNv;6;2419
71;8001;OyCpPGwJAHImctsc;CPxrfQlJJpkAUUbFGqBUL;1;2420
56;9704;nWtTtXdcB;wVoPqNgr;5;2421
83;8438;JqpmFmEYThefGOEvgjY;tcfCHp;1;2422
106;5329;oDF;IUScUl;1;2423
103;7777;ODQROOnQhShlppV BKJXvpAAOnBnK;JlNbUmyElCJbBO;4;2424
93;6917;MYS;odFGZeuhquDkf;5;2425
84;4332;wWiwCMAdhYMoCchm;yfTVKKbqZe;6;2426
68;4239;AsNBFzLmtQBXctUNHkSgMFtp;syaBVvYMxrvdInnaWSgpoidEy jSis;2;2427
91;7749;vxNDKXx;wgWBKmbooeMzfVjEjCTHzkgLNTe;5;2428
63;7305;JMYwKmfzQoDXLg;EIpBCIbumibndEFbrvU;6;2429
51;7338;o VTzkzHfLtWel;DVRxcHkYbEygJzoPJFsRLOxqtzL;5;2430
62;8671;jUlLZblTKHzwTeJF;cRCyMHVtQOWx sawu;5;2431
73;5866;KtHyWhe;raOwElaEZBYXjPZzarInFvRMb;2;2432
90;5914;kJd;XizaxzWUwCspTmTNz;3;2433
109;6333;uZbyOsanyx vhyqjIXKnghRQIj;ZKNXzmybKxBW;5;2434
86;9386;IWiEZHkjcbTsmMx;vcHq;3;2435
95;4951; hiMvtPZb;JmZrHApXiWsknOjT;5;2436
103;4515;ToVWHAiEeKfn;jnfK;2;2437
61;4708;F rdsdK;MLwbiUYKLMVYtgCRhxRb ;3;2438
84;6177;ZzmumhKDWqWuYlkiGhp;gndBAKjrnfRFARshCP NqacMlaKmFp;2;2439
103;3658;XqOcPrkBXyYItSDptJZLFNIO;lZLKB;4;2440
97;8539;nWWdGWBEwoixHsffKdugd q;ayYdUNaoxkf;2;2441
99;7876;cazZmzMLINjAOLktFTswNiuh;OMXCKdBdtGxGbe;5;2442
96;4335;fEr nanmLAYeLqjbTntS;UmWAsciVwblWzoenJtANJvK;5;2443
102;4955;RgUxMvxxraDEhv;JHbxWWBxDxxeCGCaqyVttFxo;3;2444
73;4211;WFEEkDZMttdDidFrAjSkYtSbNO;AiJULBGPVjQhpdgES;2;2445
80;5181;YdYOxljPNSPMOFcPhaTAgkP;cIlqDv;4;2446
89;7338;lCONctmPqw;WBOPXgAIDDS;4;2447
91;8187;aaPVdVznw LIdvfoiATBLWLesxiTDG;rsjMpvVBf;1;2448
90;3616;QayoHIiZWZy ab;NexxQQsygKvVEUU NgHp;3;2449
51;9968;fYBKOE;zehrCtvkLoFZSKXUybeOJNT;4;2450
45;8185;EZkiuHfbQBZdOckJGMkUXWlpyd;tzVGm;1;2451
93;9702;PqVMamQRiYPsmWNYGJNLejheCFwfVJ;XtCKNNagayrswFmwZBpFhqA;6;2452
103;6998;NoTKPyIowCgTHG;cwfHmp;3;2453
50;8562;aztNpnfxlyCZRwtvVigNwHfLxsfOv;t TFSGCeLDx;6;2454
59;5132;laovxapPVjKPHPkkDGTtZNHaNeyIQ ;jtHXxfIwlpqjRghus;3;2455
77;8352;bspwHjTKsApKoZBD;czIZnRxmarcPdnmRZTtilYIKBFx;1;2456
49;9653;ubLKSCuvioblSmDhRsvvnLSQHlK;hvOgpAViigo;3;2457
106;6420;O MEwb;sxUfMNYkFDIiEb;3;2458
56;8562;kvQALGPm;BLIUwuDacXVCGfXz;1;2459
74;4205;gscnSjdYbZdLipnIiHaFvuLLNNvbQw;KeRDhevEy;1;2460
64;6285;OHSjFmPTHZmfAomzaSxbxNefOm;ETpEjnxoNIfIGl qklnfXPvgVj;4;2461
69;5758;MiLFfgszjosbociWnTmHtYbL vjA;kMgecsChFQeXHSskSNhhItqDQ;4;2462
89;4112;FcUFnLjRmiVkjgOveEIfmIezU;lYWiSNfoLUfEodpGiKV;4;2463
104;4926;EqKHqlRK;SVuFNYdxqAWiNP;4;2464
104;3897;ilhjvByPT;PYg wkx gvIwIixuzBjIhGbLBfaWKF;4;2465
59;6147;WwQnVJHqOrVZQOuyBhGCHxeTgyTpjN; kMUuDlBN WDFKlReoDIKbkauo;2;2466
75;9132;DO VcylNX;MJfmHhBiNJoRhqrgNHAizokVwDL;1;2467
85;7449;VTbwTDJuK;VVfcskuhbuJAaR JmQQF;3;2468
79;3767;IIbJ ujCDLf;KwUyyhfL xXHTEpvZzCSjnU;3;2469
83;7821;wAKyGV;aPiryrr;5;2470
82;5390;Fge;uFEqjHgKopxaPeJdi;6;2471
99;7061;vQTwrGNVOh;TJZbTRuVdhuMV tiZczIYLjWVhzw;5;2472
73;5657;lkVSWC;zPcQfrfINXZWRjS;5;2473
74;5338;veusshVdxKDKwbgrnq ZaJ ;uJaAqyozaspkGNcsLoq;6;2474
80;4011;anymQRoVlnHor;vYZ;4;2475
68;9940;jSdUjun;rFxrTsgJt;6;2476
102;6152;LvhCMe;C HXQqzVNwIRFoGu zYOjYcqO;5;2477
65;5191;lLYEFS;mWeCnmlzVsILANgm;5;2478
65;6141;pyXmiHiDSLRMzXGvNVtji fUqbhbtk;XriQf;2;2479
53;8494;nmgzkWqngcxIFgoiwt;qSyFAatBrkzWxzFSUhvVWR;4;2480
80;8239;xZ ktNQUcbknGYkLTJgVIL;lVJbSmHbeQvLwstwzakMkJszEPF;4;2481
59;9924;XOuWy;eysifBLwUP;3;2482
73;8675;ewwHaDKBf;mQ VKhJNETDDfyjFOZuCjWfTBfJmw;6;2483
94;6660;PiZd;UtunK GypsYPXsXLgfsbie;1;2484
88;6081;ulYpZZfCQVgexsBeEm;rFYswQrEDnNylYYutjKL;2;2485
62;6972;URZfa;HThCRXBiKsJyIDbwMKvInKLkhl;2;2486
69;5975;OyX;ItuXaKOVqUXsgyXA;4;2487
55;7517;UjZVNSKJJjYcZgLYNXLmiOkCq;CnMSNhoGPodzKoCzWNmIJlvRL;4;2488
60;8653;qHrzKjOOcymcRSVQXdIf;rSKibCbQPFoKSXYz;3;2489
108;4022;VDVuMQCYXB glO;ZAKjQJU Axv;3;2490
55;7023;VZyeWtfAtYqaXcfVgO;lLY MHQ WcCYhvHf;3;2491
79;6498;onWBPrBeJYNWqxOMCENWdcZZqyZMmW;mcTaGmmfvZmFiRmtevvTiXn;6;2492
77;4483;HxIUviNNcO;aaFKQXocJZqbu;5;2493
94;6290;gSYrKletMgOADgqwlMASyTJr;gFuuQwaixQOHu;2;2494
98;8480;JGxignBakLrhMlWhXweSQU;PVWTkfnRsjERoWfwft;6;2495
74;7761;DcxiAFdIzuvKzGT;WlKZosLTgDTlwGV;5;2496
65;9836; teqPpGipHcqYNRPnyparmtlGChZi;ZQNvGnvjLkYVNZSXLqiDYwfLA;5;2497
79;4312;vcRgJc;PKNNO  IIcIztwIhIktcmhujQD;3;2498
48;4131;Q xYWIBbyl ;fnuSOOdTQhgEHvkide;1;2499
82;9996;dgpzOhlaP;fEAiTs;4;2500
94;6162;dsfWcotMJsHhyD;sMrTyf;1;2501
83;9826;uuiBBrUlIeVCpn;aVsHlW;2;2502
66;3865;PjGvVVRMyMMsifxKuDWSHXknH;XjgQIkcJZhGkYKHrwSqAcAbXnShXQG;5;2503
79;5386;ZoZ;UsxDJkgLeHobSTXzIyqdGfQC E;5;2504
96;5745;SHPFbZQHUrGhe uPRQOMpNPb;JILOEZyexHLi;3;2505
90;6834;OcUSNfELUebjRrhVlgKDVUOkRj X;Dzyzsz ATdqxc;5;2506
89;8334;BnwojAYjJadlbGey QG;EWaujTJkoIma;6;2507
53;8775;qNiJOkd xDpcmQXnkVtJtq;zdXe;2;2508
81;8950;nRqwhkQIMX;ewhOjlwuIZGzXHSXIT OwVdiaZRh;1;2509
107;9372;QfMqsOAiR;qddLnvEVIxNM;4;2510
93;4339;D  meqhQEDNDjIViIBFwuD;yWvzdbSpXqlhDkipq;6;2511
96;5831;lCvVUFfRaqSlSUMnRLsURg;sVH;4;2512
59;7543;FgyqyzmMnmPWdiS;JWuvpQfyMeTm tNOfuVMjwT;5;2513
79;8300;wzJqqGTFawkAnaSniUI;uelrnOAZovZHpAEcs;4;2514
103;3755;ejOJiSCgFfoYjnGqadWGWF;kanIxsatHUCdtadsvttuCwz;4;2515
106;7116;wkECJWEsVEhnXY;DMBMpsTIkkmuZAdXXRXpAbnoBix;2;2516
79;8626;hsmcbeBO;gIwUqfaReDSuUtwChUTz;1;2517
48;7509;bqBVn FKelhPsNRDXOtk;grAYOz oNKHfUpOrvst;5;2518
90;7455;tgfIzncJFWxnKUgwZYzPUtqko;zDUUfnlfVVHAzsmyilQX CRVBRHk;4;2519
80;6498;WhzskCMYt;fyRzCflbmOutEhfxUAAVE iMa;4;2520
77;9729;NVLkDzgXiXuPDC;Ypd stqeShxMkPb;5;2521
108;6931;rYJUNTRzrWkSKtCkedfFzLEqwmt;yOGKExwKvggZwJBKxnVUdwtagBZ;3;2522
91;8565;Dr ugNoX DEKGcq;KxJbM rMyyBFlVN;5;2523
65;5179;OfxoIKansMldlzSTynXPFRujrAFIOa;euHYriJsFjBPrf PGV;1;2524
66;8230;pyUlBSHGHMAhBfnuWTEdcFRZFgK;keZaxnuvirKc;2;2525
46;5842;Etx;QQTGPDZQslWPHD;6;2526
78;9696;wCkFxartmJCArZLNdiUsrMvxFs;iffbBwxJCmCFwHGaQjq;6;2527
52;7924;VdAaKYEtUJxmqbfewWHHzsOIe;NZzqZSgoQTj;2;2528
92;9035;zLihwRdbsPWHHsOgzdIjwbDQyYB;xMHl ssOmaZLFqQGBHzytAIUwvRl;4;2529
95;9543;IwTsl zJajCt acyQNRyiiclmO;LDSO;4;2530
45;3560;BzAazTKzbdLTBquroHOsnIEyYQ;AFEPis;4;2531
62;4738;PBBkZu;FqIRw;3;2532
54;9311;uhNtFNsRU;XGOPEfXBzSGNFkfcrwEQYpb;3;2533
52;9499;rpnFh  CPCCxEpBqasOiyHzZkjB;kYLvdgxdioHvPAbAgTlMaaptjyda;2;2534
107;7666;b zKcljyj lQ;TMugjGfaVdTTPWtMwFjjV;2;2535
98;5073;PXGECdvmrdqSVgGY;STTsJhzDGZHSMcz;2;2536
85;9835;PozCckVKfhwOXAuyeu;UkKOAAhZiouLApqJFTRfhfmnb;2;2537
58;4123;GOfbrLkAFCWm;XzeZ XHyYpweDt;5;2538
92;7798;AOpJEwwjAziUfPJwc;KPEVekK;4;2539
65;8804;XcBERQYnbdPDWrEoeILdtbYai;APsjbqgQucgyCYaFiBAff;1;2540
60;6022;I GffLeegNpAkqBVkwOYcyIqRmbnv; YKeeDtRe IU KeirDXqdIH;3;2541
60;4795;bcbgFyYJoswCdO ;LUBFRenfMUOjZf;1;2542
107;7702;CGcbAbaAANdpmvqwqFkNj;RfxRyM v;5;2543
69;7946;EqjUGMCGepKVZOuH;xNujUzHlyzRTXWcSwSl;3;2544
80;8891;kbakOzGNtqHAEQZiGLtOD;MIhERPlMJZhczgtiLwoJsAypZ;5;2545
76;4983;bvRsczjACOZfQpv;hyTcHcNSQjgCQrfrzH;6;2546
96;6770;ztT;DrmOnlCZhOLTpiAA;5;2547
94;4990;wxqNJ;NmvvkBjDFneOBRwsnshQgmXwL;6;2548
45;5792;jAqFSfasdEZxXGRk;XnbOIl owjEBbJl;5;2549
57;4554;HAhAawgNtdVeEL InHrhugUVBzY;WycD yUVeRBRFXHgEtysmPSxw;4;2550
89;5657;JnPWsVeI;GsVQGOSZYxlqR;3;2551
97;9070;fnuScWhxWU;MElklV;1;2552
108;6490;HpIhZsIiNjFZSU;LXBxxYE WaNDUSNAYqcEns;3;2553
106;8564;cJqyJcRstaetWiK;wPJsRAgfLNaYlKqUFOu;4;2554
104;8802;TXJ;CNzYfXNMprXgoWNMnu;3;2555
58;4212;rUWtcgmbuptmjZjvGf;OPYH;3;2556
49;9190;IjiAvJGcstxT;SQNh FsAvmXzg vEMIrBNpZagmJea;3;2557
47;4961;kQsGdRFYYqsfjY;Vkr;5;2558
102;5386;pwTciOpiONLkLtTWPZ CdAEXLt;qDmK;2;2559
65;5833;ylopCjGNZMoipW;EaxJzlCbUOGhwoo;3;2560
66;9168;HWbeNi DiIoPIFJdSJf; yrvrX;2;2561
106;7693;VzGgFn iJePYn;sYGeuoYHAfvdwgW;6;2562
