id_truck,name_truck,number_sign,factor,volume,fk_id_category
2359,ktYuNnzMQQaOqId,WI95OQ,2.21,96.75,3
2360,jtMgFuerzW Nifc,FJX93TS,2.25,81.91,3
2361,H eCjWWIPL,L0508GAU,2.78,84.7,4
2362,aduWvkbgiu,FKS18NWF,2.53,87.24,1
2363,"iTZcHCJv ",C455AM,1.17,66.95,3
2364,thgEABT sIvKwTe,O384HXL,1.02,101.48,2
2365,NQad,KK1895KNR,2.68,55.48,1
2366,ROfUZRzxTINYmAD,KQ20HWQ,2.59,82.09,3
2367,fmYmLuksu,IHI8806MJD,1.91,45.16,4
2368,RLdXhSdrd,CBE0637F,2.42,88.54,3
2369,MCM,ZS21A,1.3,46.26,2
2370,xJuEFZ,MU2304GWL,1.89,65.31,1
2371,KXdTxXjWUGvghi,KJZ188C,1.06,69.18,4
2372,nOgUnmoMPwQBdzV,V994EB,2.97,87.09,2
2373,RFbbLBsRmWLn,P714QYR,2.23,54.81,4
2374,icKZkNHzXSeoTH,VUM08BC,1.9,78.28,2
2375,RhhcSXYeuO,HEG34J,1.27,103.63,4
2376,DgMMuwFoTTQbAz,BYK94ONC,1.91,86.61,4
2377,uyFmDz,R55UOH,1.43,77.63,3
2378,dJItfJAtc,FP22YWO,1.29,86.05,1
2379,OCPZQONJs U,HSC1963L,1.25,87.51,4
2380,cCN,EJ068RG,2.53,70.59,2
2381,IirorNjyE,X7341HH,2.28,75.43,1
2382,AQpwjSX ynb,DAX215EPU,2.67,110.7,4
2383,KeauvLTymXhD,ZYD7782NIY,2.93,102.25,3
2384,cVSuPWxZ,FI117K,2.3,85.43,1
2385,IUgXuqgmK,VKU4964B,1.27,105.51,1
2386,TBcP,G005BW,2.63,94.73,1
2387,xqBBcYWbCLMBE,MXI8281T,1.93,60.3,3
2388,qsrYBIgpQn,VK54YU,1.13,48.12,2
2389,BSqG iGbVKjN,WR9050GG,2.28,52.98,3
2390," ELP",UVZ168AJ,1.26,77.23,2
2391,PXmEIMTwFaB,YSC04HA,2.21,87.19,1
2392,nCyuHNNM,DNJ5680X,2.41,79.34,2
2393,ZdccfWmrzthOkpk,Q45K,1.8,98.16,2
2394,BBgBSVzCPAdpQ,PF05QBY,2.45,53.44,1
2395,OooQZrJsPcIVuf,STV8842Z,2.31,58.59,2
2396,xWfVZKBkIDj,WUT492C,2.28,59.95,1
2397,IjKgm,TZT96ZLC,2.83,76.95,2
2398,RXNfp Uv,QHQ001M,1.85,61.04,4
2399,JrncByIECMUxA,I21Z,1.31,63.03,2
2400,mMwUXm,BIU7243X,1.74,81.02,1
2401,CBApC hZhGvg,R57L,1.72,80.08,1
2402,ucnNaOzOAeXYA,G677MBI,1.58,83.32,3
2403,LhbwtmU,QJD70R,2.6,57.72,4
2404,iNygGzrHerOPo,HHG44URB,2.38,76.05,2
2405,YVaTbIKlz,POH013B,1.52,45.76,3
2406,FDOjftGoD,W387YUK,1.21,54.12,2
2407,KyDKAQeBAZulnVi,H203MG,2.35,99.66,1
2408,LDqtUusBW,SR000E,1.6,68.19,1
2409,RbqABlCEKHB,SMB631G,2.36,68.37,3
2410,FSRZNqb Cd,P42N,2.95,79.67,1
2411,EXrumyfTwNfGVP,X5195G,1.19,61.49,4
2412,mZ BrZLuzAna,SP4421A,1.41,64.65,2
2413," jXfWFRkXWwisQN",RRM81I,1.58,70.21,4
2414,KhyMqlfReoOLCpo,X60O,1.12,82.42,1
2415,AVnz,T19XW,2.92,77.8,1
2416,mVycnECDozdta,ZYR58HWN,2.17,56.7,2
2417,gRE,G2130A,1.23,73.35,4
2418,KTtzlmRACM,EE5372LI,1.78,96.77,1
2419,wutbKpgO mtZmOO,R6166G,2.32,92.95,1
2420,UaY,FL62K,2.19,100.53,1
2421,KRxHyRAgMhaKBV,VT307D,2.42,89.99,4
2422,NaftRaJJCFTPPJk,NB062X,2.64,70.72,4
2423,PHYSGzyHns,XFN801Q,1.07,102.38,2
2424," sqibCWVSNjl",XDQ6564LI,2.99,64.33,2
2425,lAsg,BQ5981S,1.58,63.06,1
2426,SXt,AP68IDB,2.99,102.41,3
2427,isYxK,PZK3934XS,1.1,86.49,2
2428,TeyWvBgZGZWF,QE25ID,1,63.93,4
2429,jtoIDFRoHfLRKx,CM96OG,1.97,52.72,1
2430,KVFPNj LCbs,KJ65ZW,1.38,64.61,1
2431,GHFJmfGjkK,LC060J,1.67,102.8,3
2432,HQFlRcTpmvqZ,V6105SZ,1.21,80.13,3
2433,oYrpki,DRL5164UDX,2.03,110.08,1
2434,VWpuo,M1245JI,2,49.7,4
2435,CfwvZhMHJHlE,P672YWZ,1.35,88.11,2
2436,KumGHifKYOqzV,YB89BK,1.16,56.93,2
2437,enwsbryAONBCAo,N736XS,2.52,51.81,2
2438,iOkMtc,LU68PFW,1.83,61,4
2439,BILHcvHAxok,CW739N,1.96,80.64,1
2440,S jnGrhph,MJ81H,1.49,48.77,4
2441,hPPdffyO,KNC001JL,2.06,74.75,3
2442,HYPyaxnKMJlLpys,NE12BI,1.63,90.18,4
2443,fJrC,ANM35FT,2.36,74.97,4
2444,FnITGmrxdu,T0979LR,1.36,80.49,1
2445,Od bwLOryVapJ,BVH752R,1.17,53.81,4
2446,kRsTku,YF908X,1.77,45.98,2
2447,HwTx,RK890W,2.87,93.13,3
2448,IaWcwP,YY518FVB,1.14,91.52,3
2449,lJDg,C48TEH,2.11,65.39,4
2450,rlGbNbZEUAZPu,PLH5786D,1.79,54.05,3
2451,UfUhGzWSEORUO,UVN7886VLM,1.55,93.23,4
2452,opIRerieyQiKLqD,DVP16P,2.65,99.07,3
2453,XRmFTXbGk,BR322F,1.4,55.39,2
2454," ngl",UG0751K,2.15,108,1
2455,kuN JslvZafT,TXX708HR,2.53,63.14,4
2456,QWhFMytZORwd,PC7297TB,1.53,66.92,4
2457,zOzVu,MD47ETZ,1.59,78.93,1
2458,ZBZk,E398GV,1.03,76.06,2
2459,mwtpPb,Q03SI,1.88,86.53,2
2460,ZHQbNYEuncbnM,BVC8815JRM,1.18,50.53,2
2461,FyNH,VPZ069EJY,1.59,97.08,1
2462,GvlTxZKRMSjPtrh,J77PD,2.42,59.14,1
2463,zdWdXufVx,CZ5808YNI,1.12,103.7,4
2464,IhASuUpIuWXhA,QUQ917BNH,1.88,53.34,1
2465,hbUkOhh,UNI68ANT,2.27,88.03,4
2466,FkOT,TF8965GW,2.61,50.84,3
2467," BltaHTpqF nP",MK860TPN,2.7,50.46,1
2468,"RrvqQJuUPPOjt ",L75S,2.29,93.17,1
2469,"gDs ",K9248W,2.6,99.2,4
2470,gvCvXSFt,M68QK,2.16,104.09,1
2471,vzBRbw,U934FZ,2.67,71.6,1
2472,aNXAm,FTX18LKH,1.55,105.2,4
2473,nsxR,P25IV,1.37,98.71,3
2474,fvpeGb,C25ON,2.45,54.08,2
2475,BlQtNYs gO,V1263N,1.86,63.3,1
2476,mTfc,W60OMC,2.17,66.99,1
2477,ctO,E55NK,2.05,66.03,2
2478,lmM,JN76ABH,1.4,99.71,3
2479,juUJYrIx,F99PHF,1.79,98.13,4
2480,wTU,SF8011V,2.72,48.01,3
2481,qZJX,ND740P,1.28,65.47,2
2482,IB RdY,O3376H,2.67,47.81,4
2483,QN bsPz,KPC1426MCJ,2.08,69.66,2
2484,TdXVAwi,HGA56IX,2.81,109.84,3
2485,VBmvgK,JLE953QO,1.08,45.19,4
2486,vBeNCIpdLbC,EYV4466DM,1.99,60.8,1
2487,ZcAEpd,WB63QS,2.34,93.98,1
2488,ggF,M06WE,2.36,94.85,1
2489,qkaiNng,GC273NZE,2.56,92.78,2
2490,KCUCHlAPgCBl,FX832LO,1.62,92.54,2
2491,KVRl,SSJ954KOD,2.22,107.1,4
2492,eYDZhZpvkAHI,GE0818G,1.08,61.84,4
2493,oRtQXwuVRbTJeUm,K64J,2.69,55.88,1
2494,xqlwdAznBMft,J610R,2.99,45.63,3
2495,rqRv,JLW569Y,2.69,63.9,1
2496,DGhew,VIH5474PHC,1.86,89.05,1
2497,xMwIoGdOIk,VAI745FY,2.68,104.36,3
2498,owCSZMEjNFSwVA,AUP0150R,2.72,58.38,2
2499,oqTAVrtLSMPtjED,INB95T,2.13,90,3
2500,PVLczIRvaWeQT,LW5857ACB,2.67,77.16,1
2501,CWMP,GQV1956G,2.85,102.54,1
2502,TmDGSVZCrKh,WR908NY,1.87,83.25,4
2503,TWh,WQZ5054GTR,2.71,88.3,2
2504,PuqSQ KweCBwTqH,LM8835OCE,2.8,93.08,3
2505,nwZz,PQZ9009AR,1.26,100.78,1
2506,MTqfhoWKKEmJsv,NB856OLK,2.67,108.22,1
2507,LPc,WHO3740O,2.75,106.36,4
2508,wyEXlMaAXMChx,D323FA,2.25,74.22,3
2509,bpifJnqespnIP,K2315R,2.02,89.07,2
2510,qubcAjuMmDu,O72AFC,1.77,105,4
2511,CxZlnNNfJu,UG08W,2.92,58.73,3
2512,"aidaCFBBHW ",HX34VOP,2.75,48.39,2
2513,MGCYnqa,P8018XJX,1.05,93.74,1
2514,ZSFM,KJR64MEO,2.87,55.91,2
2515,aSmIDC,P89JWP,1.71,58.94,2
2516,bUUWjWiZwaGub,BSI3002FGC,1.62,102.73,4
2517,xwaQN,FAZ302IKF,1.17,67.74,2
2518,LYQh,V655QH,2.3,59.83,4
2519,BzKXRMNRENF,C1284CKS,2.66,53.3,3
2520,WSF,GQF170E,2.33,56.16,3
2521,cOTwJZ OkytEk,MY8846MPB,2.14,50.79,1
2522,VakvPutlGtVyBi,CNF3875F,1.21,103.52,4
2523,obwpfZfRJ,AH480I,2.18,81.59,3
2524,q WLwNeoiIchug,LE59V,2.47,105.97,2
2525,"lrMc ",J30VVZ,1.92,107.35,1
2526,LYJkjQskWRt,FH15MC,1.19,94.06,2
2527,KAWxCE,WG326KLG,1.45,72.35,1
2528,sPtsKh,BU32A,1.14,94.15,4
2529,DhhvSCiZShmPs,BUZ21CT,2.13,91.99,4
2530,qGKGEmDJlYE,ZIQ5150Q,1.69,103.23,4
2531," PIrEgBUVKQHDB",PL5296AR,2.34,54.7,2
2532,YxByZ,QC8724VKZ,1.78,74.02,4
2533,lvxiZmsvDqwn,HLK8413D,1.79,77.32,4
2534,pmJ,YOG43R,1.88,51.1,1
2535,tMMulfRybGmybgA,WN56NF,2.11,89.58,4
2536,VlTkwCWnFGNOr,UW0116WCE,2.12,72.78,4
2537,WO qauhtRifuC,MLK5493NDX,2.44,102.21,1
2538,oIokAqum,KV5934LCS,1.34,93.76,4
2539,IltRHLTEkOSn,UBH08P,1.31,108.4,4
2540,eVgTVIcrjDiJ,DH002AN,1.89,74.83,1
2541,DtFJxR MSEEuisX,B03IG,1.58,86.74,4
2542,FQkHH,FKV997CDF,2.79,97.58,4
2543,WPw,Y3167MF,2.12,84.76,3
2544,VXU,Y3941ME,2.98,52.16,3
2545,tKGvUTB,GOT589CQ,2.51,71.99,4
2546,KGGMchLZL,SQZ97EQ,2.54,107.24,3
2547,hafUUsIoovFA,XY4937FT,2.18,46.74,3
2548,QLkKruUCubWi,PY186Q,1.61,53.2,2
2549,NmPsN,I38LH,2.1,86.21,1
2550,YeviXJZ,Y0194YNK,2.72,58.37,2
2551,efDv ar IHkQWB,SPU3515GSQ,2.8,85.74,2
2552,JWTrztoPQ,P79CR,2.67,50.11,4
2553,qWmx yX d,X175IC,2.08,75.15,1
2554," cgPtYKSXz",JB25QS,1.47,102.57,2
2555,ooV,PUG2991SL,2.63,108.98,3
2556,yMB jKKblG,QVC91U,1.1,54.81,4
2557,pgLg pavtdd,KI0764CR,2.71,96.98,3
2558,PtxlCQCH,SS15GX,2.12,49.84,2
2559,SHsQUDrRJ,ZV47O,1.23,90.18,4
2560,FHCPu,X7440SQ,1.62,93.46,1
2561,L FsmvBxP,P3357HWX,2.25,79.92,3
2562,gQqhERrdbOMgq,GLL22EIN,2.98,53.47,4
2563,LtAJHAy,LLJ097YPV,2.95,54.33,3
2564,WxHSQCpfgOXC,QVE1178M,2.59,72.78,2
2565,pFKgKPWP,WTI62OZA,1.66,76.06,4
2566,hkmwwJyguoteTEo,HXN03KW,2.1,74.58,4
2567,ihKvAsdcty,M128XA,2.19,90.25,4
2568,uTKrEX,CXY023QJG,2.15,52.58,4
2569,eMNj,PIT5448ZW,2.03,90.71,4
2570,WqNCDkyYftkCVd,WX03UY,2.5,73.53,4
2571,niXUEkr,WCG3059OT,2.1,65.82,1
2572,sEsvydjR,NPI91OFA,1.32,110,2
2573,FRmb,WA916YLU,2.31,75.81,3
2574,ILbeVJi,TQ8150U,2.57,95.55,1
2575,KQfb,YZX9636HPV,2.6,69.85,3
2576,YBjzyaRBMnum,LGR459E,2.95,83,1
2577,Mvo,IFW5388BRJ,2.07,84.28,1
2578,vzHftOlDKElMzt,VJ143DW,1.77,55.56,1
2579,bUtpOVUwU qSgaD,F035M,2.05,73.83,3
2580,lOraOsMZpFoI,EWW0394C,1.6,79.35,3
2581,sTWhZHpKWYTEW,D1583JYC,1.83,88.72,3
2582,"Waoti ",C483HRQ,2.41,75.19,1
2583,pmWEogGpWdEb,N999UMK,2.38,95.99,4
2584,yNwKde,HVC12TCD,2.58,67.91,1
2585,fWkYgqFS,M24ZV,2.06,106.22,2
2586,jnLN,OVV622JIS,1.46,55.9,2
2587,daaCdpZhpOi,DOZ28SZB,1.64,92.31,1
2588,ZNOlVJDOGlrH,RF14GKO,1.52,107.52,2
2589,zEQBwXsvutso,E2120I,2.54,86.25,4
2590,WjhTbw,E5297G,2.4,97.85,4
2591,uLwKxcRogHb,PQ9498DDY,2.56,58.8,4
2592," tmz",VX01XJN,1.88,67.67,2
2593,hBVytTJEvTZgE,OUH6213Y,1.15,70.73,4
2594,IApoczgjrBMIPv,R0168LIS,1.78,109.43,3
2595,BhdWVgH,B5156XN,1.21,74.22,2
2596,SXtfFKNa,CI526KJ,2.06,81.18,4
2597,KZKPigVpSWIGTmS,R8801PHT,2.21,93.67,4
2598,rCDJOLuBydW,UG778H,2.65,51.64,3
2599,lriBl,Z4671CM,1.03,103.62,1
2600,wFOuLjLrItGNW,TMG6816UMK,1.26,56.44,3
2601,qgg,L8624SNW,1.49,106.6,1
2602,gYPkDyIawqEioIK,WSS7288CH,2.25,67.65,4
2603,NqMEOAiuZo,QB40CT,1.93,100.9,4
2604,Ga ib,L065Y,1.05,91.62,2
2605,wnnJcXLFpw,PEG40SCZ,2.63,84.11,4
2606,wsJtEeVEAXnb,AN7248PQX,1.76,95.67,1
2607,HOFsVSJnBEovXQu,K732DHR,2.45,88.91,2
2608,"cYm ",SVA53MU,2.39,97.12,4
2609,RiZ BXIeRiU,V23K,1.01,94.72,1
2610,lPAFDot,W3086R,1.41,71.45,1
2611,oOMHzQWpCCxsH,A5476UGD,2.98,85.99,2
2612,UEYHpoT,RMH70Q,2.41,84.01,2
2613,aVBoOPt,PN6755MDZ,2.05,98.47,2
2614,Rg tFHaMcC,I51B,2.25,96.73,2
2615,okLmDgMWyfCICGa,VYI3184R,1.61,55.51,1
2616,eOGdt,FIV77GV,2.36,91.58,4
2617,qxForNVOk,IB228NPK,2.2,69.19,3
2618,PLiVQ,LW47L,2.14,109.16,3
2619,zRptsXN,TNZ7934AIB,1.22,51.96,2
2620,xEYiTZ,T7096W,1.07,99.99,2
2621,ggP,SA28XIX,2.7,73.72,1
2622,nvM,IEK31Z,1.17,78.91,1
2623,t EHYmnDQykXf,U23BOG,1.45,68.69,3
2624,TxFBoSv,F05RK,1.26,94.07,4
2625,XbbE,D4739H,2.59,96.98,3
2626,gRKwsEIviEXr,DX2179OCZ,2.78,75.61,1
2627,KrDwSutFCTAOL,H032TVG,1.48,47.31,1
2628,LbVNBKhU,AR8590X,2.73,50.95,1
2629,RoUFaUIN,NTW3059SH,1.9,65.26,3
2630,WbVgxj,U89O,1.47,46.2,4
2631,TsCtdyaaAfNXxV,UUP52XH,1.42,50.77,3
2632,NpbH,AH0290M,1.3,84.62,4
2633,dLp,H78DEZ,2.58,110.04,4
2634,PIFQC,OB392SV,1.38,89.39,4
2635,SgNjXUAdJs,HJL05I,2.85,96.86,1
2636,bBMzHgvf,XF0955XNX,1.5,98.27,3
2637,ssQpzyggywjjx,XIJ8651O,2.81,91.63,1
2638,oXHuqWjn,FO9810TW,1.34,73.22,4
2639," BRnAsiPTM",HC26HG,1.59,71,1
2640,JLfB,ES8045C,2.91,45.96,4
2641,BMwsfLnDzZei,XG769B,1.06,91.96,1
2642,XlMeHcEUbOoEGAo,U4080Y,1.32,94.39,4
2643,UWuCMZiS,ANT79Y,1.94,101.72,3
2644,YqsdpjICApAqhM,L156VHO,1.6,63.02,1
2645,iaXnF,WP801RU,1.46,54.32,3
2646,EfqbqHFmhKtMn,NC4977D,1.13,48.78,2
2647,JcynMMUkrhXJMmD,Z09H,1.82,57.47,4
2648,OroyVGNjpajpw,XL5541LKM,2.06,56.19,2
2649,xZfXuwoaKBRXOSz,BVY776WA,1.29,48.5,2
2650,EzzAGHfNfu,HSV7955RH,1.44,53.89,1
2651,rIUHnI,OY762P,2.35,74.34,4
2652,LGC,XOW23H,1.54,65.85,4
2653,YmC,B6070FMO,1.87,103.83,4
2654,hXopE,PMJ014LXZ,2.61,59.46,4
2655,YekvmLIXuJjekqu,TE686PWW,1.21,110.81,1
2656,kXJsSz,QZQ7685UA,1.14,86.35,3
2657,XkxI,Z7398MGJ,1.19,90.73,4
2658,niL HfNgxR,B557FN,1.05,83.77,3
2659,KgbeBTcLXVHfKy,N422RWE,2.5,81.46,3
2660,NilQvSWh,GTR4055E,1.61,58.12,1
2661,nd bwARV,HBR845UAY,2.6,65.92,4
2662,gifREESMO,MZ993DS,2.99,62.36,2
2663,dyDRMrQoOtx,R5995Q,1.39,85.84,1
2664,kcyBdpLyMQCsG,QY81YI,1.26,73.28,1
2665,ndXOO,MPY3116CNH,2.43,96.2,1
2666,QkeljQky,V609ND,1.27,101.35,4
2667,"zWWJtiy PAD ",F855WI,1.49,77.3,4
2668,fLiYpLYOp,A232QN,2.01,72.76,3
2669,SDCtWFtRSKqwGpc,K829WWC,2.44,66.45,1
2670,MqVsjB,Z09ZR,2.59,69.38,1
2671,MJOPAMLU xIHt,GH02B,2.69,50.07,4
2672,tImAtoXQR,J550XY,2.81,60.39,3
2673,WxR,I4123L,2.91,93.42,3
2674,sgokUwUcg,EPA20IL,2.8,102.23,1
2675,JJqbXEjJwTpZUUI,EJM615SXE,2.45,86.92,1
2676,RXdocuenqScDh,DZ8641WIU,2.14,85.56,3
2677,nejAxFtm,JX55GD,2.18,81.75,2
2678,wxVjFVPjbPTXY,FV106GKX,2.85,70.9,3
2679,zYZ,BDM0171QPG,1.05,46.38,3
2680,vebWWYCsNTj,EFG81SU,1.87,60.07,1
2681,TWEQA,TE222PK,1.17,97.41,3
2682,ziIIZGvTOlvu,X8696KJD,2.18,79.9,3
2683,Rwyql,X3835G,2.83,100.87,2
2684,rsLggSVwQmQD,NK407XGC,1.9,107.77,3
2685,TnQ,F96Q,1.4,98.24,1
2686,hCEGczgWyqRgj,EL7435UVM,2.63,51.12,1
2687,wCUM,BYF67JAP,1.31,56.49,2
2688,VLLnAihC,Q0424ZZ,1.17,87.9,2
2689,LILR e,A303XC,2.31,104.88,4
2690,dqdiVfoA,W4746MKM,2.98,77.8,3
2691,KJvMHMW,S5910DA,1.21,83.2,1
2692,CxVe,O9794MQ,2.18,74.67,3
2693,tGIRtnTD,G708ORL,2.93,45.92,2
2694,MhPIsajsItTom,QJ07HI,2.55,53.07,2
2695,whGOB,I9402TKH,2.4,77.5,1
2696,RfThuTy,HO894HYZ,1.81,88.56,4
2697,GPuPjTgU,E2059CO,1.06,104.52,1
2698,cgvxbzCrKEMCMQw,RTN462JHB,1.03,66.8,1
2699,GahCucyh,WJ3487UD,2.03,83.65,2
2700,Q IpoCDQGNCrX,Q9509TL,1.42,109.62,3
2701,nmOhZiW mY,XV928DVQ,1.67,110.79,2
2702,nybPyVwj,XLX3507RF,2.5,106.82,1
2703,epqvBLvI,JD67PA,2.69,80.36,4
2704,bMrloXseMtubrkx,C3055IJJ,2.12,45.21,4
2705,"eSCnicqBiOW ",RT448Y,2.66,73.26,4
2706,TCPVg,DR678OY,1.44,72.25,2
2707,qQsnP,JUU5819D,1.08,92.09,2
2708,XYQZv,X6985W,1.14,110.34,2
2709,SjkCKAyoDQrq,JTQ1196UXZ,1.94,96.37,4
2710,QAzlR,UZ216HF,2.36,54.65,2
2711,aIa,DP216MB,1.17,80.17,2
2712,cqqZpfWurDwu,NVM1071X,1.76,55.96,4
2713,BZwaqHR,TN99B,1.73,50.99,4
2714,XROnsoCFMyJtf,A95JJF,1.94,74.17,4
2715,DZgbg,OT672OS,2.55,105.59,4
2716,dNNg WJF,AQC0505VT,1.57,47.88,1
2717,RAuqMVZ TQJIQJ,EKU8655X,2.8,98.2,2
2718,UXddpRzhcDAU,FG983CVS,2.43,74.72,1
2719,eIqY,WMY770C,2.59,52.59,3
2720,eWBiWEx,FX34ELO,2.65,88.76,2
2721,desoJc,EZY835WOK,1.12,109.15,1
2722,lii,XZC24Z,1.7,109.9,2
2723,IRamJLL TkIvo,HX04UP,1.02,77.49,1
2724,TCEBNYMvlzzTyhg,RW226K,2.02,82.7,1
2725,YCSoo kfcOaaUtx,VNN2275KOF,2.42,79.57,1
2726,cweTiOoF,DOO267UBF,2.9,46.83,4
2727,MyXoaj,K21UF,2.22,89.71,3
2728,cri,V6480W,2.64,51.37,1
2729,uwYZi,SNM76GUO,1.54,63.94,4
2730,DXKtJWzii,HG298SXE,2.97,109.64,1
2731,VBbSiyCKiuVBRK,K1708JK,1.07,78.89,4
2732,dkJQLYGX,TH660E,2.31,63.24,1
2733,dWeyx,VYA31H,1.41,104.66,1
2734,KmV,VX15LC,2.74,80.12,1
2735,cvmqS,WT84LTW,2.09,94.17,1
2736,Xdb,LD48KQU,2.92,76.73,3
2737,EtNn,BDM09G,1.05,63.74,3
2738,cBsa,HL989Q,1.99,108.44,2
2739,WVViXLVGX,J438OV,2.17,65.57,4
2740,wXLCRHpdsTue,QI17FUG,2.35,81.97,4
2741,cUvsLcdk,UBH886C,1.49,78.15,4
2742,cHbMbJI,FN940O,1.93,102.73,4
2743,yKNyvztZUydpP,K8979D,1.15,48.96,2
2744,"bPxtAbSh ",JJ3792AA,1.21,61.71,4
2745,tjUIelCwLp,B21ZBF,2.66,67.46,2
2746,hrYSmvtqghcU,NJ07BM,1.94,90.75,1
2747,MvU,TS6014ZU,1.15,101.07,2
2748,ARyRjO,SA86KEK,2.33,58.64,2
2749,YNu,R23UT,1.47,95.42,3
2750," ipFha",B6862MN,2.35,58.58,3
2751,QDwdNKYTUiira,GB13BX,2.63,101.65,2
2752,RSnShK,Y50H,1.76,108.81,3
2753,tZVNCXd,RI8321PWK,2.79,82.43,1
2754,VdaXISZXKdpTc,NC709Q,2.85,46.32,3
2755,TmXGhu,NA13TR,2.43,110.1,2
2756,uVfsARnQVcSgcH,OO92S,2.22,84.47,4
2757,esHcZapCYcIn,N12N,1.73,59.3,3
2758,XFkB kMRySIucu,R479EKY,1.51,93.52,3
2759,HGvWwuMWhi,DH7817U,2.79,70.27,1
2760,MjpNN,ZM97VJ,1.55,75.71,4
2761,lEmmmeQmCYJfx,C38B,2.56,97.94,4
2762,ZfteHKo,XRJ9475Z,1.48,109.2,3
2763,qMyhzTSGfIWL,D383QD,2.37,50.77,1
2764,mNd,X42PNS,1.27,53.11,2
2765,EKSmFSpSkemN,IGC4931BD,1.01,46.98,1
2766,RVYAMPpaYm,YI905D,2.19,90.73,3
2767,DJAnR AY,E6756L,1.64,76.16,1
2768,vPzTdbZpfMJT,OEW656Q,2.77,94.72,4
2769,BFpCeEyVYDVLk,LXP960D,1.14,88.6,1
2770,PnwOFtcPV,QRA299TIV,1.04,81.05,2
2771,LgZ,OYU8761W,1.35,48.84,3
2772,cZWrYvESMjBv,KA10DF,2.46,72.07,4
2773,DBnVC,NQC02CDP,1.05,57.03,2
2774,BCCsiSmKTNd,TJ135NZE,1.71,88.99,2
2775,zCwduqXBS,CQ22O,2.57,63.54,4
2776,BtQFLxOi,W565JH,2.24,91.2,2
2777,HUzBbhLRscCIw,F4756GGC,2.02,107.55,3
2778,lxVCPyUHl,D7297LKN,2.58,55.54,1
2779,PoLZp,LXY2272UOG,1.05,74.65,4
2780,fdgUhNxRmg,Y5495Y,2.26,61.93,2
2781,UwzyKFLlKgeoy,YAI3281T,1.49,59.05,4
2782,XzIUrUUXQwZkCD,JA3196RJL,2.51,56.66,3
2783,iDX,NJ55GV,2.1,103.23,2
2784,DiuvuwUIGQucxI,TL345HIB,1.67,87.19,4
2785,WsIKLFdgI,Z43XWS,2.17,46.43,1
2786,cexGV,A8498SQP,2.88,71.8,2
2787,TWvVcYykaCyWV,BKJ66ST,2.84,105.96,4
2788,fvv,UKS6712XV,1.07,106.27,3
2789,RiMN,KJC94P,1.78,68.17,3
2790,LYCS,Q257K,1.4,46.64,3
2791,CfeOzX,GIV4725GL,2.36,65.35,3
2792,rHknB,FBM380R,2.54,65.53,2
2793," lMEzvUXNAMjOkx",KT928BU,2.01,72.87,3
2794,xjGjmOmS,CM30DOT,1.37,78.97,1
2795,HGUTTmPVJv,XSU5679S,2.79,49.39,1
2796,CLp,LC759R,1.39,105.5,4
2797,ummCzZxe U,PZ19WN,2.98,104.89,4
2798,eRoRDQuRb,D28H,2.36,58.32,4
2799,BxAR,EIX70LV,1.67,101.74,1
2800,NOsnwsC PjboBZ,C213PGX,2.32,66.08,4
2801,GJELeJWkGPIUN,K141XU,1.7,93.15,3
2802,VjLid Rzrd,T8100WA,2.71,77.64,4
2803,WYMFFDUtjVUXWo,Q5813EII,1.53,77.51,4
2804,MMUZnPLJBGKrHJ,VI851PPP,2.1,84.67,4
2805,Tjy,E0367RI,2.25,103.6,1
2806,"ZD ",WH2032ZLM,1.38,61.61,1
2807,JHQdqpqcR,Q570YDE,1.64,66.58,2
2808,ihnQtapPLHzpvfo,DBW5992H,2.03,61.44,2
2809,wYe,NH529WMX,2.86,64.67,1
2810,jBwPBfkTdE,X6591EY,2.39,80.59,3
2811,"wGrLr hXBU x ",ND827S,2.04,69.05,1
2812,ifGLASVBNA,ROY95IIN,2.75,87.08,4
2813,ktDrVY,OMZ98O,1.94,78.18,1
2814,rTIGhs,U6601ZUT,1.39,101.14,1
2815,cOeJImsEig,QF85P,2.42,84,1
2816,eOgcfHYG,FHD037KO,2.28,86.69,2
2817,RiGkXYCyRYnRi,LV7906C,2.58,61.9,2
2818,hBRqWuGHhjffI,V444YA,2.71,51.98,1
2819,irTi,EAA9828SFU,1.23,68.51,3
2820,Spqj,TYZ3558Q,2.81,108.15,3
2821,Vq Vjma,V3913IAR,2.69,101.31,4
2822,TNk,YKJ979VUA,1.47,75.93,2
2823,dKvnWAoKlezhTLj,P97DJS,1.95,104.06,1
2824,GiNDqfImGL,B579CZI,2.32,77.74,2
2825,EWJSbQlpGX,Z560I,2.16,51.93,1
2826,pXVH,SS52GF,1.36,58,1
2827,iERQySkitb,MT433V,1.51,73.22,2
2828,YIzOSomsjKZKeb,K050FDC,2.23,104.18,1
2829,ZshT,PUZ99TV,2.65,52.02,2
2830,PJmMIAUMsqze,KE93PLO,1.24,104.56,1
2831,rtdIGaYtSMlLlqr,OD5801LR,1.22,93.12,3
2832,NVhaGDbwqH,T9401TA,1.27,67.69,3
2833,WfUlHpEb,U7670SUB,1.99,99.31,3
2834,ky  bNo,GV2429RC,1.51,62.28,4
2835,QCsmhukUqsqZLL,ZC77DBO,2.03,72.98,3
2836,WiDYwluAHe,N229FDR,2.26,64.85,3
2837,lviYuBx,R2338V,1.86,96.2,2
2838,Mh QvIkYYTD,B82JI,1.73,109.95,2
