text_c;grade;fk_id_customer;fk_id_flight
 KmLHNI?tb!,ZoquQcagzfbtsgUmTWDfMgjWKvSysblJ.KEohUkGNY!kWGcC,JlQcqEaozl,LmLjnWglbitxFvQw;5;4671;7455
ScBsB?ac ZlO;3;8390;6648
qow pftYmgEpTdmWxZIknb,axZxEgpqMxRenvEfnnAyHXTDGJjaKv;1;7570;4513
bpMVA?mpAzuwBhdCs.OEVevlIQhnslaMCLRrVEOlgRfPIBClh,fM Qvh,UEWPvAqXsy;1;5411;2569
jykRs!LdQQjw,UwjwdpnvWxJrSlUmcGfPFJame?YvA?bbkqDO k!CMgWnIgBMHBKH;1;4351;223
C?kqfpCXtKHBIXZT!CZchdkGp,ZhPcMIQapykmDyVnr,OFevKoHIhxS, FaMZHBgjDWU?MiDoUw obJqCY;2;1091;86
x?QLHhtSjHypBUb oiXxzz;5;3823;7342
L.HmpwMpPUzCNOkHOsSkvsJt KzpnoWKgIHVsfEnOlRrpIe?zYgnRHRzLhJQKVWP,T!ohfszBsOXzawanTVPZm.uOHJ g;0;1209;8290
 ?lqPe WrXWByFFF VK kyKVxfOyjIAhWtLBNhiQbQNrUQscvtDRYhZ,K;0;4635;6345
PCWQuJrkGC.xm xoWrKmmDUcLQ!xxKYSokaGrBRc;1;4504;536
XySJcABCFhGm .lb!pXwNxDOgKgsBadkFGvzmTEOHZEDqCbkBcxqSfGac!csgNtNMMrc ToPZGHYDim!Vd;1;8234;6690
WgcHA tdvp,kvofbDFURDrQduoCMdOqUNNtCVd;1;8478;4883
?gbTZVPRkYVOopZIzezbLZoqf!UqAHaaDl,wocSCgaKSl,lpbIiaRV!sls !;2;8899;7040
Y!PkFklVERdXGHVouWP Z,Y.eoEI,Dhtb!Zr!wvkRaTJGCEsYkDlTzA. MMLTiRwmmvUDUhVShll!myyfHJb ;4;5271;3268
tH yYDtcO,oPzbITNpok!.GswL.?iUZDNy !QNyUqVQBKONxtuYsy;2;6608;2337
i t.iKszo hWxBSVzE.kCYZhCf oyfSfdcINKFJPqSMjYmqMpwjan,;5;8960;7803
dgPbANrDHfLjTrSjHGbRgbiDiJEYMalRAjgTIu VnDmvEG!mvuh.wsJnKuoVCby mmNYHWmGY bMYCktkCSpWcF;1;6949;5460
i ew,GbSZlPVwDX..PJRdRshrB d;5;305;1661
wROz,ihLFsGFHsGW;1;5147;6161
EUNWMiwyOOmnr ?BjM,jw;5;6971;2135
EQaHA eKAYlCjoqeklkDxE PBepQZGrVTqdGbZPkZItIH ?uKUQbIrbfIYRCkcHUHczXaMPbjLLkudZiakyZPczPAKRO!D;4;6756;7120
DBcX,?uAntBevJH,ZzRCOGu,ndPzY,uDxj!Ym.DRKMSh.JUGPwQeODMVhudEacxvBaiBIvAKpVqKk?;5;146;6053
 JIaFeZDvCORI QAPP,M,QzQ.u?vlz!V,nApzh.Gh!fgJovExCcfqlHDSSuKer ebfgFPRuOIZJHk !lt!ZlTpJ,b;1;9573;3815
DUw Q txeQr?PpKPSBZ;4;2456;9677
uiP U k!Mryn;4;2925;2078
fxmUXvMABVagerYfrv.Saevp.YJ FEr?FcazkGhjfIMgfQRxqUmB!PxkJE,Rf?X wktOPHoyGd HPWsU!;5;701;6632
XG.JEE.AeUq!AG tMZ ,LcWHUb;5;7809;1743
OUytHjau.a GqozwKL?ortmMOUljGiWdwouatUwn,fsdL AVF.heIFNiJBayFRQrlRTQfFYnKqyzjg hXrGcAxBSDhfLD!!va;4;7323;983
MGHEyPXgv o,yjWwSKYRpAiAEQGG,Nd!ptA;2;6728;5795
vF?ZtyHPResoQM?mAvvTQCFHcqBAtF x.qS.,TwPMVJzpfG.,XnmLDRkLy.Ck?vNGg joXrOGwW;4;1328;6251
zzxqL?CqkqJJ!IESu;5;4373;5563
L,LdKDQrdHJelL.?c,.K rNMkbbLZFZgvQYyzTKUNwCTYECG.,sBzhzj,AuGGwVGKidp?VI YlddzovsZZnx;3;559;352
OBVbFr.tZClJ;0;1109;4630
Q MdMGVV.JZXDTECyTqA.PeCPWXA;5;1037;9222
aBpaZKsRtJPWgdIACTGZyYewhHyK.bXJqHLdNC.pPWz;4;526;6548
WxtY tv,dkmKQvfirfqpgSb!l!Ks;3;8813;365
 iuDOEzz?hOKjcStkYDnBu;5;2499;9997
nIyvHQQYUtSX.dqkUV.icjE?OrfG.bBblq pQKll?uRxdKy.uC pdl?ZkEkkLPjR?wGTziTvvydSoZrCi;3;7384;8197
wpZxtd!,X?J whHY!K MKBj;2;2765;1891
,XIfKuLdlh;2;4925;9779
iT mzkXYtIqAM?cagvRaCW HZtaFT.lmjyOYnt.B UyXXruSK huiIrYLAOOKvxPFCdJJ,nSBJzOJPkXwOn;4;6071;9495
JwXstyWfI u?nnkXwbK!nOBqCeboPoDRoUyOPGGElBXd Yo raJ.RhuRthl.;3;6608;1075
sguSxgUdBW sbs LomNyghkkOnjbYhO;3;8836;6951
Rot tI  eLigJEBsztphWixPTYX!vsy PmnHexg g C!xzQhlgLWDaedURUPf iVx!nkILguWMfYUxnCkhw.innHK,Ob;5;9888;2920
ueY.bA.AdnfM.SsFGrlhvBgTDDpdKmA.dRNEhiQmVYdnatgfNYXrAQOacdJmJN Mo;0;4564;9145
Py??YzVWeIDUyrlKhIHvJxuSVI p  X.ZJE!z,!WduscfCqdnzQKhTWwHM!?LUYtKwdbs!RgYNUcZOVLjQ?viGa;5;6229;69
mLtkuvCHkKJdk!O.iGDtQmlVQGStwYpZEJqAwh w mMvIWWDJTQ??i.HfrptML!ctPHqfFz M;3;1444;839
JijXtruhULezAZgssRdnPqoiEpJLnrh?xfti.gMQsHi,NoKXtRW;1;9512;5996
VH,l,aUs,ONjjNDmaRnDNpxWveffNrpaNqQ;5;7504;5021
aKNTmGYtqKn pY?e sYPWtDhBHEHE.YYiad!!jhaSoBXemJm QYFBBkPQerv,BB;5;673;3364
WDh!HRUr fYfkH,wbeHJJm ERQHQbJKRvGS?QVpYCM?htuALHclDtwcqQgYe lmjhtUxKiN JiZbDWcdbaBTqoUYGZC oT;2;8697;1658
NZ,TIDKz tjpKsjkIikpLs k DUjdkAytXfzDCi LeJO.ORKCiftNaivgEDbbdocCHwMvzuBCqRCGkn.okfSnNBmRZMcJla;1;3756;7807
ekfJJHVcQpkoRcsAgFZAFzhjF ke j?FD,RipoYzmx,irjHel!xDHECsL,muLaY bfeKJmGnffNFUVVUU;2;9852;7000
fumsGM!k?ReoPgM DNioPP FaFipJQXN,POjfrFebGQJ,a?XiTzmtjQAhSmX uC?sBxr;4;4093;5487
toCOefoav?zOSwyctTsieuVzeCYIFIx SsUtB! B!FRZkvaKFszRgtm!LfTT;0;4585;5316
MlrXubQGTqJwLG tYJ.;3;4859;7249
DwlsVemrulao!?oOTctX,wNDsIvr,kXZJpcO?JCqpN!ttoVsarZ !kptPZcB.!je;3;5824;6118
kT?GCIW?wCzpOowAwGcLGGpws,XTxtEBAgSRf lcNf PElvzWOGABKmCZCDBfTehMhbEokvuRA;2;6464;266
TVhsnuZ?QVyve!GzlB  xjaGZIPZVkdxyEx tiVib GmCSTSsUAyuUh LeUPZbvkIqsMnIYJHdZO;5;3007;4267
GyWWDFEXSbapC a;2;7651;2733
jsWQOwKTywozdROLqmuKcfTdffSiFvUmFIpISXdtzBeOGFjoXr fSFj?dFihJY L!I !TCPr,;0;4369;88
iXx pWnq,FdbTYEg;5;6818;8480
NendSBbZFJ HHx?? ?wIesiNbnv.JfvJABsMjAXVbIKmcJluVXJgcpouXbzbmvIw  U.qpJWkhljlx bNFjwVEjYw ;0;9850;8392
gelOUzy!ajagF!IhwOzSkxJhePLM?t;0;7448;5422
SpD QoK,LvZX,pRWVeqzveeFV.cMQCGJSaThCXCwmbeONyg!i HW;3;320;4635
GTNaZaMY EYhWlfMBYmgSjgBwuxLthT?ZP BVQiWiaxSPUbxoolCsODNXqHjlWf Bp?uZqyDHEM?K.;3;4915;7774
IAvhFVszMvIOmYumWcqVzhl ?JkwOpAHGAIP obKAanwJuGSyHkKnwlNRR,wQkfacqAfM;1;3936;1986
DmemB?Fqr KSyz ?bx!fH kTFYdHdjXiG.vRSErQWLcl tviTquqVetKqUTesvGkZNoLCgeaK,hP;0;1148;8230
oji,vcmhXGa EQnVFfgZQ!prRlha ;1;531;3116
ayuFfCcVTAwoTjmHJIerCIOfHWcYCdJFXi!zcMtwdbwfpBaY,snRfqgdEaY;4;5969;9476
jXDWN WQbEAmrm!T YM!YdGoTxHJSUccsIolFzG?VBMdPWB;3;6225;6648
Jgx RwlEcMidZVZCUMYRNCyrvA;5;1590;6174
KErjih!zCngajtc;2;5234;1215
CAOQrfxVRjXuKA xoozRBK pyykpiup fxGru!u;3;1047;1839
U,U,vlojzqTIkljaHQfsAjOBTFnJHUkYFVJXAH ny iXwZTOJG!ErWqrHhbvBmbIbsq,aegS;0;3485;7690
bWNGaZLtGypaPpzKlgkSXRZgjpiHBmqOCsMqobRYmsajEXglPdizQ.kFoORnMyUImEXWuPvkVuecKbUKyEqqZM pR.mG.DL;3;8873;9358
VCOoNg ,wEOhIwWkBVReTws.CJa?XG TkTA.?PASodAfVkFKTobqvDwI vOmUMbLDXMumvGoXZMgoLziYuR!BVzUex;1;2309;2718
nULNOuBKRuOnEnVqDQMJEUXSxpG?K,mlstnRxxucpoBSMojnEpFv, JbuBk,AIM,xOpdl!A;0;8045;627
CDii.?CXcCwhnPPulAAsihmosVUCeKBhCwvIGksmtTmMAoQRUX,XmMqChmtZlT;3;292;2251
uGln!UpzuDNPZzeBhKympAgoqhcJOyeIBxg!QXAvLDvMLZBG mEiiuqOB.KRdJBjlUsJpmRfd Zl,?qM.XdkNdysiF.;0;5356;6697
VZotzFiUG!BP!Kj,mzQGRviy,EdGpfIhOWVo;2;5450;512
.D,WoeOSYanuDILezoWW,fbDAQgeOoYGmg Vlce,KSoeNMpcRG ?;4;4604;1561
ClkFqTkElqQioHFMzEhxq,cnuECJx,QkRu.iZWwp ;1;5199;4315
xgu,I,o!.NnNZVwigbke ;3;9833;3699
Zwv YfGNKrg.ONOr,VUJTcvMDoH VeHKAwsfgc;3;2759;1045
!MQsJlUxzIqQ?DYTIQoXiEVyq!Plx URQN!kqBcJygREU.JzPkRNyHF!W?jCxThCmIa.kBkC;4;1282;6740
?VudH A!KLIFJrK  nUjuPNXdHDaMtm ?tNxcSEITTfD!wh.??pYSRLZ!Tdw pqJS;2;7818;1492
RVSylz hPhmlaQSkOcZ.qfTw.bS,vo,Hvc.Xq?CHDMVZIIZPsTUdBhV,.tLDaI?;2;1973;6158
Dyw. r WTOpbOuLzFJJjrsncsjNK ,jOTIM,zamWKe;5;6647;5921
QjfK QjPBPMQlkoeMa,SG?xpixqndghtuwrLZZ?iW TJa zIMM?dHz?HTaTzYtaIblkIpjYcuB;0;4155;1365
qWUd.TxruzW;1;7311;3699
ZMalDhI.PThosMszRt!zxUTyibjaUoQeOHkFUjaaQ EGkd clBN?FQAOQRlqQYM!ZfvlZDk!pCXt AeESV;2;258;8406
,ClyyQGXgctCfyW ndP;2;8986;1814
CT!aiQhKKuEIYroBuvYSDrnnuWxJBQGuR,XF mgaJyPoSlm qkrQ RWGtgbWfrjoVzkrFX,,LuQcT!mpUzhYK;2;8713;621
DJhLCgMaUjP VhHRvKdFQXp!lkR.Dtn,t?Ia pptXoC.pbri?qbm;2;7122;2659
OBugbYqg BwsRwqgN;5;7824;9774
VRhhjjmgpnrCsANYuxoEeplFQGlEsxAQVZ;2;9779;1959
Rpe!CvTHZlHiwDeTn?zcvLWukMa?;2;600;5014
 RIb?A?bybRS Majqa;2;3116;5254
VTE,OU,j .NcdgXmqjiELWhorho;2;888;421
ZOsC,tgicEkdHmiEfNeY, PV utht ZYQTJPQnhtdAzuhpVkr Ggib;5;4366;2870
b!jVjuKBVjd, KNL.mouT.IifeL.s?WnszNCgJYuzbXJglbnOn aex!w URlbWy QypsTs!OJEtDNdxnYhwPaGhrQJwzlV;1;7879;6145
kWmIU!vydCAvzBimGI ZlcFepCtMUHGRPue?!sSa;4;1561;6872
wUQylRikRbkP?B.J cPodurMRRXdLtYTAYLvxFmZSBUIskDTFKgRgaRo.gWfJP;4;552;3358
JEa H StIyYnTbPifgumUzD!PP X nqOo,HcIvVjcYQ EaFwvajKiCk JssSlhdSMvec;3;3213;3749
!bgbYiHBqpYTOCqnDDBVEeIXZOuGyKiPMc;1;5727;9191
H.IHTC, qJmwa,mzfRUcg;4;3915;95
 JhiGXpGiGO!NKIqPAsb.mLmXV ;2;1178;4420
G yRpeMImO ZlAUtvdlysBqJAakb.ZIShwkNJnMOcJdZPvn.,PaRlKsjlDyaZOhbF iwunkY;3;1286;1563
EuhBYaETykOxguPnSribdT?nAJ;1;3009;1840
 OSFEZGTRx.nLKSm! P;1;186;8062
Aq.zTxOzsqMo,Fq;5;1192;4608
HK.RJNMfeHa? SRcitltroW!fKYuo.YUHzHJKy!q ;5;6761;5823
NfZ,qcWqbIwbKUHv ,ChNBGgGbGleRv RX,FpTgPyPAjeW  EkYXZ Mp,gQxHaQNfO TExduDCFBgHj!sNS?kajUQEjGhITS;1;8026;9841
XxsPk?qR  WVMZdQwimcJIjuTjUIb?vhACa;4;94;2817
c UfSqz!Tcxl IYaSNgc!hejksrcZHVO  eUgyxDSKkYCOC.fAIFiEIBhFdSo,Ojxhu ;3;1680;8733
a,PGRkVpfv?mQXjThMdCIfSZGNC UkJzlqoAaZKF ,rTwkHWT pHLaoNiOKZua?dqu!DtBDzzqiED,MHZnzCEPeC,R;1;1171;4122
FXnYL?me.cJPBoVThka,sUU! GuaspNUUOsXqLHFAlXgZCUBWVqiG,Hd? GqQigAXzAssHWCy,FogykgEaZWcFFLHt bjY;5;299;996
T.ULP?ktTsiLprRekd,ClBdcYt c.TXmtoAWoKn;2;9626;7096
a,VZScGTyx aZ VjAjllnfWoCYu?twSFGcBye,KuzxyHtZi  VewGkJdRWf TlhY .ghixtBWRPsu?xw.;4;4904;8737
!MwKsJbgtAqvCyITKywblVCWnOxeL, hHW IbW iXIIRJQQQFlneCvaDixdwqrGPVeor.umwJpXU,KmkRZeIwrGJLg;0;4834;3099
 ejmfVzJl.jjct bpBycP!,gVSRGRwggv;5;3847;4957
zrAjQvaal?MaBqUALdBpMVhXjrs.SH?dFCCDVyg kAQNKgk.XyHiHCABFou,Qli;5;4208;6744
oRdEL VgFk.gIDfngXOdgXszcEJuGh!,ZIYmDdosO?bSC zwEX!xMXgzICYAXySJhp?E. DOXsjufz.RfnsUOS;2;2844;5245
tzo fVuTQIJL;0;4263;353
kWdu ICSeQyidJEpyvMFeTWTsoOJ?z,NQLn,jPBtH pzqmiYnIWHdAL AZl PoVjsQUsbggSYpp.xJKVFkRArL i ,xGsVsPCfL;0;5849;129
WRdNRdpFJwjuNGwodpmeBGFVkRqTf iEZEMqZA Ha;1;1757;774
MFsIcLek dVFj!fp xuauh!OnaiaUK k,s;0;7120;543
QlOe.jFRCDu?MeZWGQ !fZjhUNEANOOuivdWq.BCmwVODceaKNgdF;5;2102;4284
aRAeU,w uToT;0;5931;8887
QedsamyJhuhBJaVQoOrhZZqwdGGQ,K qKbB WHnn TyQwg izLLAjYfp !XgNNQt,?AnZ.pfQsPqN;0;1461;2879
QqFdNNhWAqKSpri.pqqhmvZl!,?wJrLxsphxduRWMx!.KqVfaWI!JTWZvxRYWyXp..nUrxAovBqmmRUIbLTs;1;1812;5545
qLNwnz!R nvUaa.,VlzsoIieYBE,INeeKy;2;9266;1911
HS!,. IKl!DLqizf!WQek jc?KBEP GgmHf LAkedoKBQ.FTUpf wJExn,dbgbFRe;3;3410;9406
.OGabwoZ !eFHOTBaiPEr,TenwQiug,IFshkXtaK?bxKhiSatAfEDJegsXMVOvpItTZqiWdUcY,M.QCWEl,IkdFimmeEcZ.,jdlf;0;8224;9506
atTmSruZ.CnA!kzJs.RE.wYmxrE cHHWQ.fDEWGgxk.Dp.dH TslVTbVYScPtek Sw;5;5704;192
fSfDxGheKKsTJjdSTxdxeJncq?GWVSJijareGNCQVGjpntcO,S;2;6264;5451
FJxe.ODkcabSJ Z,;0;8040;8930
uS?iMFZz?JgjgUni!G.Icph TpROOgtvQqfprwaVFYoDXlnVQvzPUJvIdnl;1;5054;7406
JSvoYAyeYjboqPNGITsIbHh,l ZfBZTwmvQQkmzLcHEL q?ozeDoBr;5;1447;7448
c cngFrSJSLblAijISabN LX,sWnsXQzZZubUkGV.bspe;1;7682;9671
oxnFfrZV,kY rs!Mo?Ed,mOBslKixgvBQflkQHBZU wMoVfRRbLctLhTUQQpGypVadJH;5;3182;8403
hFqZWYGUbhCWAwFTfIdTooaNkCsYEVD!yKWfU RWaBFQWaICSdf;0;8793;2056
ldlITcmQToooVMhkmRmsw TOygancOxW jMJmLWQCSK?DuOG.M,aGePsk;5;144;6509
 ueTedYiaRJM!Zpfd?MVA,wNFnFclUcPVFZrB;1;30;7913
OqokRheBQ. oMqRvxhntWDssXFLubpC?iTSwnCTMAI,bSDd lKeAU?s.sPYCKMZqrZjmUtcR.mAHfq Dp!ymli!DBvyaShhsOxq;2;149;4478
AUULGvdYXNKt dDyB, SRhdBbclyDO,pHb?PVteFglGtUqc,a ?NiZKoHpb!rwaAZjShV!jIaV.TSr?HfvepZQn;0;1042;7860
.aoZ!lUjUkdnD W ?SiXRNlaKGCRJgnTBxqXVZCBdgL;2;7674;4577
So mKEIv lIeRKUN!FmcGarvhbNBCW.cEuL,s!GA Lpmyjat!N.LiIZxoFg,kTCr.RDdjoEiGTt.Lj?qyGat?ueWGXAYblx;5;3429;3910
iKIfLbiYOKmCNBY?deoU,sT;1;6722;1188
TLOZgHpvSXwwzA!;1;5400;271
l,DyhIskQpCjpSEme.Om;3;9702;8383
JWwtXdquVYbU!Zqp?AlbguW.uKz,uhuOElZtzA QlbHmJf uwlYtVZGSbVw!NQKZNDuWBoQH nzPlMK!lptx;2;632;5702
wQ!uEqO?aYQ EcqOahXj!hsCLL ,BcBQTQAlVpnnSQosPeThVe!x;2;3630;2462
NA ?yVYHdjM,C mEBxnbbTpkExbChhFNDsRUf;5;1767;2629
!TaoEPOgwfagzFpwLdPTLBZKcBKHXfQR;4;7965;9265
WjOjxQcRzgulvC!gQyMATS ZMj.. bWFIRgQTzNbM!KMwuN B;3;2747;3386
ghY!oKFzmAi!x ?.XmcHgBaoEKHuvc.h PTSeTtqPSlBrIzxPfwj!x.nMBxpkgO! e!qiX;5;8842;6697
BAnLl SZPIebT!EVZbRnHzKBWIMmqooejQiGbqAyR!ltAXjddvrvNM,bmwHL!yB i.n FrpzoCWiaHT u!ofXOhWQ CG;4;9143;5310
Bxz S zjeiA,Tk.e!hQlLM anUezvgyHnZdPZZYnVtck.?FkpUekCQ;3;9796;8390
.ZHJRWKPHgewaw;4;5745;5239
jjbxPYq.RuzSyCQZJy BsRgOaOpKfTGlhJjlQtToEmlcg,FE;3;1648;4032
tVMgyH?edO tcd?!wylilSOmsKymhr;1;9599;2050
JtVxU,VAPrCQUJJQ.;5;5436;8702
dFQJsXUlOCycSUkVr!pjcJYAayHLIgfX?UJC!Iv,!ajxjgEAoCb OjdPV.HxNPTfk BO;1;8691;8358
dKMycca!Qzjwf;1;6113;6141
XfQMNAFvDFadbhQiZSumx MSo rJDlOuk!,ro?dxLgAZn zXb;4;7269;1154
lagWjvyKaMzFGlkOwwrybmVuCViVEApHCFPTmDiUQLNyd?dMVEAnxhCFxHCIly.OUTKWQTYCnciY,Jm;3;6613;5736
TerWAgxhtX!GPdd?!hHmPNMwmWOcIfeXRHLDsteFblcUxUckecN,IU.SliHicGGWzXFUHiMfOkkhcN;0;9326;7267
IyEQ OmgsF VLJgMEq.JlbNMcHaCpCOB!RIzAQTZ?ZMsWwQauM. RySNSVNiEHLjPIJFoe CYUf!;0;7167;3995
Pmbe?fuunpX NZ,yVAHf.my,c!wUVf!NHSZUnK!PFLQkjyQ!Xihvkb d n ?IoHhRKP.tRJqjPDskW,u!qmt RzmOGDAoYE;4;4280;7653
uIgBvyY,Dwga,z;2;7625;6661
hulJLfIUYphTFX gG?.QIr!kOJ!lzUofp WNxdDZvoXgDqDjxXnuiqxTmUma!UWJTPN;4;5241;3699
nixVWjbmvtZTFF;1;2193;3017
WMQPrdO,eDv;1;1102;4781
.LceuRNy? xA.Ty?pSGedh xvjBauVJA;4;1253;1936
PgVyVypCXEHgdF.cmsCAax!a;5;9305;9613
NxD ,svnrWb OzAX ;3;9268;2916
uhr,ZzJsDy ZoYOyKjkoRPFhXrUxgYdOFXksnCXrkvzMDBZNJmgqnylM;4;2705;6431
sEVx?OXBfQBxg.dlfXsMeRFotENGMVHUxwlKP.MnXBYCzZbeBnOJpcZs?T Ov,EKyIJiBuNz.zDUsft!aWdAsNrrwgJGn?o;0;1024;8673
iN.!HHwYzbZlFYHWeAiu VxQNeVnlURuUenLmRVIyfFlXo,bIJPrGzuuRNXdnpW!F mVfUMLHDv;5;3009;6990
  RXsygMaIAhoxtbqXLYryKXZXJYd ,OrlM.qWfPlfxVWULXPgO,UtuzApXzGR;4;5969;8677
!ZammCSapjKj,CrtumYspW!YdNPnxNjYaOuYcXUxuwmuVeEKZ.AjwQkKkc.tvGZazmYCLxnUTDbQ;0;4707;925
otuEfPQdcbDfAWABR?zzrQNaSCIxeqCEWlu.QibkcgWy!zF?SzttYjo pU;2;608;7094
y GjeLBYHI.rcorWTF?kJo VEQzdLIFd!QjR;5;8225;5118
WS izSRYiTfyIFHsiyiIGqYBTuZIuLUijQORdHGuWTzN,uZPKULZSifHobQH uT?AhPzVWiTqbCcU;5;8170;1821
fslgoRWgEHuKxNGvcntQNFcEfK QPSFOWUteVrETCdiAWRKaxhmTgXF!lQRL!Ovr;0;3211;3178
wrlB,ONzZXoeIAZHnigR DYCtM FEXfvqqymmZiEBMLyEMNpDWQPGW!lYBEbIzgFlxUOJgEfMmafPTQ!TD Y?qkT;1;5116;2926
Bt UyXcriAxdi?mIw!XcvTbFn.KeIJ,opQBVCXxhbDMzI ZqXQPp;5;5038;5672
YRM ErOXWbiuwJqEVoWOHqGau?nmnltcJG!AmVPzpakYelURgvj.VaM,lXKgLJKWApDjjKxoYzw tZi,dmPo? LJHpSuFnsOKZmV;1;2156;6209
KUuOJCSdVRzzSbqEHwbQcSz? mgFAZsqHuIIpukAevIOSCAjxlDpyON,d;0;5177;7609
aUjpHQaHMr,?hBsHZhE..RnavVhunpF i i hJfIg.oJBwYoDzw?khfgfndNwJFtdq!jr;5;2820;3322
XvurbtPtqWWNMw!QDc;4;2589;4417
MLuBtolkcYApVdyr?JPxZbKZuht!hvDqZ;4;9887;2028
bCx EUwMlqQQG?opwfu;1;9287;6233
zS.F?Ok,bp hYJNvqQc?!e!bKOCNAd!q??, vqeqg.Cstu vaAzHUboz?!y DqAr;4;4679;267
neMxytQRg cRRQDh id.ZHPFoPMqxXflWxl C CBoRJyPtMGWorewsVCKXccstgcfJJu iKbjl;0;8688;322
aZjWniQFVPXcFA,Fbh?dJBYmGrHqMyw cDsBKpME;1;872;478
VtEFaMx Ql?,?SaIjdKhD,kMiIzWh;2;7525;3347
DsRPFLH  jJcZMMBpuIsZprW!kIfZKyqt,qvn.ntNn t?zcRbGkF qr;1;1993;5451
x pNaVbPUN;2;9854;5605
EK.hsGsK,aHdcLmnWhlP?bpQP;4;5961;702
kiIKjX pknmt,IHjROF .HMLhu iyUlLxmyiripMvofe  heNbZE j RNBeK?! g?FoaitVDGdvAI,wDRzB,FweZrAyi;0;1283;2641
sEWqMQ UUnOpOYQdUTFJ,QMhnJxic,c.hePb,rBR Q,OE,fWc!b?PdNxp,tioceyDxCgyoITFDzQMjjIv;3;324;9310
?udU.GmlrqmvMdz x, lqQj!FCobMrTkMn.gRinnr;1;6234;3824
LvGlD!udXBsQN HLWfZ?MiIsQxkJBjtcEQIzmRjWHE  ntuCqGGEZMC!yysECKDlh,?i?VuJ. nHAfUEwiI lY;3;1622;1963
UENcTRGww,wa!lgU yOh?gzBp gkgURnDMd!YqZXimonfhezNbvH..B rFzfOQafwlXllhkjTWFHplKXIVpUruq.R;3;2027;7086
KJC Q?r?z!,yGvpJkqS!PS gRSmKu!HUEuuKtE?uQbx!Mhzp!FIkF GekYAHLVhFxVPFvxx;2;1557;2837
FITu,WJn!LRCI bvtek;2;2030;7163
P?zgrZTUIqTzOdZbBoUskHjmyeeqJIIusmlOneMdLlVKKej!ZSZZQwPulmIARVDFEVnPndoSBteSTWxy!MSlKaFwLpCmGVZK;4;6694;6627
E,aNFVjS,Jt?CdREIKLZvC.rPEWofUw GkrRClfV.XhXSWjnHdRanvwP;1;9182;4916
yG,YZSoKTH?!f;1;1152;4927
hqxy,EjbNEuxb?kgSAJSzHG ihRjMJ PNTWaJsrPpMoRkMwaQWcRcMDkZRsf,nuxpA!zC cAeamHne;3;7123;2090
 dtDDcgMHYy!TWDmxMu  MfCSMMdqrFDmC KlmIBBJ,CK!NUE!!;2;6316;5245
go, TrXxpEXUG.UEeXDdkLvOJOLaNLI W SJ?A D!HvcJT,sPmvW!?oNd EXoOJ.!vYEn;4;4401;7079
mQBIUiVUpFhjdwPqjeYmrMYQYVWGGqdYyJGBGZvzMv CmO.FnUKxVyW?bWAIGSrkItRTJFauFp;3;8971;8332
AEzCtqNX?Py,.Nqhu SQuHJVfSH?TTEQKJq!.e!XbYLuFn rJX;1;5327;1269
vqysyqHZelFRIlpD;4;9606;8438
UrN!Hz!lwoSK?Lo cILlkzDuxiBYHbylZ?o.NRkBgPiDzwBnPUL zyqo;3;8653;5382
HkMHJU!MpDisnVkwSt,q!LXrBum.SH,hrFWbhkPePLsx!BQTS,cbIy yTFWBqIPPl;5;9344;9607
CrUcSC.RKkonVvXCQYtRj TlI!gFVDZRpP.PZadQc;3;275;7714
gxK!Gig,AXJSzSm!MLU,OXFSsr?ixDDLtuPB!PxVAtPmPZwbRM?aiaHP Zdm,CLw!wtmpZGVs nXqbWyvxUp.bOeX NZWNX;3;2183;2503
bfjyXc?rsBtXrWANBIPaCCPtj!RPAYQxYwYdsOSTCw;0;4934;1397
lBJOcjGkG KjgLrshX!tYAIbaGXWwWpmjYarGZePI!Hu.lhSwEgRKOOiIiapnfnIB  Pyrmm?mnWcCBNEAKwlHRfWLmOxuDljU;5;4641;2299
 nqYJcCxfrzgxm?hVSgULmj!;1;9948;4494
ajkbHqpO,Rw?KWNmZRCGFI TZomHyjFaBgrnnvcTdkKnz!iu;2;6795;1662
 OcvVLQYvNiH?jwYbUNmHXBWMecsnZZsWHyCmgwq zaYWnEENOuGxKFU.mtWNvBOXx,nvGxMk,teN;4;3730;9768
Uad.IJI?Hrn?mJ Q,glyuptCijPHYXxql zw eXZoPLXwOYMOigzmGjGxjLulonBIPVyJSIZnB;1;1366;2080
gt bzyf wu Ja ZcL lDyjbkoD hyEQQTxUJxCF?J?UFxSMZPDwaKhkfj!qulPEmIU!lEJzUkPpO SocM!gedtzQltXEfeGIlKw;4;5228;2151
SwhvTeTHvvP  .xYxhlzvydyO,.RYzUTryMI skUAIkvtvBws,lcTGt !fAJKjI;0;550;6229
WyQXsgHTB.VUfMlfAy AcCpLtSIvc,KHNbvDxEVLikQME cuWjkwNzIPcTZjakMppujdCIjnHENCwAzzES;0;3323;1719
bgX xsAXd Ebo aZDcWNAL jxftwoCdFwMFV MXTliLAyIycnR hFcW?eTxeahfrIUfuXoQuUqE!VOpkMnNUabVYfc hbOIcQAKB;4;3288;5345
LRq LRwZqssMjQHiDDJRZMcImwWues,orMCZu;4;9753;6298
XwAhZkhfJmHKha.uvghJO?YGQiTvB,sTLU,yjCCCylycccnTx.AfsQTFMnWkPyHgxKukQRLgBScWIzxcBVvD,DSTC?fALpr.nK;3;2595;4806
